V1,Date,USDPM,Value,DealDay,黄金涨幅,比特币涨幅,黄金15日均价,黄金15日乖离率,比特币5日均价,比特币5日乖离率,当前黄金投资占比,当前比特币投资占比,黄金投资风险,比特币投资风险,黄金持有份额,比特币持有份额,现金持有份额,总资产,总资产变化率,当前黄金利润,当前比特币利润,牛市,黄金15日后预计份额,预计黄金涨幅,比特币5日后预计份额,预计比特币涨幅,预计现金持有份额,预计总资产,预计总资产变化率,黄金牛市,gold_cow,比特币牛市,bt_cow,黄金购买风险,比特币购买风险,黄金预测spss_黄金涨幅_模型_1,黄金残差spss_黄金涨幅_模型_1,黄金预测spss_比特币涨幅_模型_1,黄金残差spss_比特币涨幅_模型_1
85,42709,1162.2,754.63,1,.50512958963283,.509553300830149,.594414782332167,.443591832490172,.0121945876397111,.540490540655879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.188888888888889,-56,1,30,.273516080219227,.845983350038408,.569815677686191,-.0646860880533618,.511717998889,-.00216469805885103
86,42710,1172.5,756.62,1,.621760259179266,.510146264329951,.593017222622056,.520962163465952,.0122413884704724,.538569179823802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.194444444444444,-55,1,30,.302980400434162,.845343536881326,.573510667924666,.0482495912545995,.5117589169808,-.00161265265084871
87,42711,1177.65,758.99,1,.593952483801297,.510212149163263,.591859005473078,.565217781601739,.0121982173541078,.549290097400937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2,-54,1,30,.321417521273379,.848913602434512,.577311437229551,.0166410465717453,.51159984037065,-.00138769120738754
88,42712,1171.05,769.72,1,.530507559395248,.510739227829754,.591380320350812,.531597142030658,.0122155307705665,.569800741653666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.205555555555555,-53,1,30,.313921848296209,.855743646970671,.56459833719939,-.0340907778041423,.51162641752144,-.000887189691686233
89,42713,1163.6,770.02,1,.525917926565875,.51008037949664,.590627144459136,.496079687347347,.0122381763338381,.567410605676688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.211111111111111,-52,1,30,.305794535886667,.854947731690337,.572217275891017,-.0462993493251422,.511696249673211,-.00161587017657118
90,42714,1163.6,769.08,0,.566144708423326,.51008037949664,.58982040939294,.505566387357662,.0122845917082033,.559253868387801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.222222222222222,-50,1,30,.316353606990102,.852231538173138,.566217715439286,-7.30070159593642E-005,.511675667775641,-.00159528827900155
91,42715,1163.6,777,0,.566144708423326,.510541573329819,.589013674326744,.515079074043311,.0123500550528098,.567285861652157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.233333333333333,-48,1,30,.326921331656423,.854906191930168,.57555724014012,-.00941253171679426,.511737828407295,-.0011962550774753
92,42716,1156.1,777,1,.525647948164147,.51008037949664,.587955880629989,.48268301981321,.012407905633593,.559672041439238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.244444444444444,-46,1,30,.323533445597799,.852370789799266,.562067508498001,-.0364195603338542,.51183908195018,-.0017587024535401
93,42717,1158.55,777.99,1,.579373650107992,.51008037949664,.587003531558069,.50860802409494,.0124344700035584,.558266156676895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.255555555555555,-44,1,30,.339566472023615,.851902630173406,.569191001218701,.0101826488892905,.511767070635866,-.00168669113922644
94,42718,1162.25,774.89,1,.586123110151188,.509882724996706,.586190101595059,.540471759892439,.0124501131089673,.549762718777443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266666666666667,-42,1,30,.357577096044182,.849070985352889,.568194357594917,.0179287525562712,.511694335191876,-.00181161019517033
95,42719,1126.95,776.75,1,.375539956803456,.510146264329951,.584477881734647,.348292539423088,.0124747501969522,.550442270323274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.277777777777778,-40,1,30,.300981415627888,.84929727601765,.573097153903162,-.197557197099706,.511663754170742,-.00151748984079116
96,42720,1131.6,775.88,1,.591252699784017,.51008037949664,.583465278591393,.388131006220186,.0124711526039218,.549097765012285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.288888888888889,-38,1,30,.321647625071322,.848849555749091,.568063153700353,.0231895460836641,.5116297637095,-.00154938421285987
97,42721,1131.6,788.7,0,.566144708423326,.510870997496376,.582062697708671,.404584183928244,.0125087346025427,.570848143776443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3,-36,1,30,.334526533248105,.856092431877555,.568399196128555,-.00225448770522839,.511726308932785,-.000855311436408694
98,42722,1131.6,788.4,0,.566144708423326,.51008037949664,.580660116825949,.421116846732126,.0125421729449055,.565864023653592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.311111111111111,-34,1,30,.347431909961798,.854432719876646,.571770549972586,-.00562584154925978,.511706878320598,-.00162649882395772
99,42723,1136.25,788.67,1,.591252699784018,.51008037949664,.579413192294173,.464135841496719,.0125864361877257,.560682893741988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.322222222222222,-32,1,30,.369157235218407,.852707403616082,.566852718238995,.024399981545023,.511743139114877,-.00166275961823685
100,42724,1125.7,793.09,1,.509179265658748,.510343918829885,.578191373625453,.414486760521367,.0126389225003297,.563005990382687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333333333333333,-30,1,30,.360024091253615,.853480994797435,.567475477598391,-.0582962119396435,.511724174234673,-.00138025540478719
101,42725,1133.65,824.21,1,.609071274298057,.512122809329292,.576890889919159,.478454694912511,.012794165063864,.606377817593942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.344444444444444,-28,1,30,.388725413405866,.867923813258783,.587655834862782,.0214154394352747,.511728431001444,.00039437832784834
102,42726,1131.35,834.97,1,.553725701943844,.510739227829754,.575341021306508,.483017419164822,.0129427906259317,.608755139189729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.355555555555556,-26,1,30,.397644800581886,.86871546135018,.564421983234343,-.0106962812904996,.511588963842078,-.000849736012323931
103,42727,1131.35,901.31,0,.566144708423326,.51442877849519,.57401208428875,.499045027603309,.0133054729733072,.692527028074171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.366666666666667,-24,1,30,.410381994191902,.896611500348699,.576719153867707,-.0105744454443805,.511810192071311,.00261858642387989
104,42728,1131.35,891.61,0,.566144708423326,.509487415996838,.572932532177347,.512119669207663,.013636130318439,.631427618028258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.377777777777778,-22,1,30,.422135849846152,.87626539680341,.566639386755549,-.000494678332222858,.511437076464094,-.00194966046725668
105,42729,1131.35,892.6,0,.566144708423326,.51008037949664,.571852980065944,.525243675797221,.0139557700349153,.594397349870034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.388888888888889,-20,1,30,.433906144040475,.863934317506721,.568887920501385,-.0027432120780593,.512044287950754,-.00196390845411389
106,42730,1131.35,897.33,0,.566144708423326,.510343918829885,.570773427954541,.538417327476509,.0141906414656132,.575571826956106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4,-18,1,30,.445692970049678,.857665418376383,.573082369013402,-.00693766059007554,.511690029105731,-.00134611027584526
107,42731,1131.35,930.37,0,.566144708423326,.512254578995915,.569944934473697,.548561185242862,.0144970793005226,.600034183205931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.411111111111111,-16,1,30,.456470874685873,.865811383007575,.565914563777923,.000230144645402735,.511749912574196,.000504666421718895
108,42732,1134.6,930.34,1,.583693304535637,.51008037949664,.569143220580112,.578508954514131,.0145903276270154,.589334666715221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.422222222222222,-14,1,30,.473843481853206,.862248444016169,.570936297742971,.0127570067926661,.51155824449045,-.00147786499381057
109,42733,1145.9,963.38,1,.627159827213824,.512254578995915,.568595912765494,.65523076057043,.014820862673257,.621454263679585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.433333333333333,-12,1,30,.506791843269953,.872944269805302,.567924553393216,.0592352738206084,.511723332368145,.000531246627770173
110,42734,1145.9,952.15,0,.566144708423326,.509355646330215,.569230254238706,.647324122905584,.0150121454098278,.580539420145954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.444444444444444,-10,1,30,.511558932927559,.859319626908603,.56922264974185,-.00307794131852413,.51151273330014,-.00215708696992518
111,42735,1145.9,958.12,0,.566144708423326,.510409803663197,.569708939360972,.641369293016056,.0152074111958252,.569590567025256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.455555555555555,-8,1,30,.516975974574347,.85567365881941,.568741330251492,-.00259662182816582,.511759161505768,-.0013493578425707
112,42736,1145.9,997.72,0,.566144708423326,.512649887995783,.570187624483237,.635424461549334,.0154237485981433,.613294756227374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.466666666666667,-6,1,30,.522396345695928,.870227153823716,.568938860514334,-.00279415209100779,.511712001287782,.000937886708000838
113,42737,1145.9,1015.97,0,.566144708423326,.511266306496245,.570666309605503,.629489603344847,.0156988038581359,.614051064542886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.477777777777778,-4,1,30,.527820037913834,.870479004492781,.568008305782311,-.0018635973589851,.511897512603411,-.000631206107165896
114,42738,1151,1013.42,1,.593682505399568,.509948609830017,.571160058245602,.65481431840514,.0158595391753148,.592853079756159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.488888888888889,-2,1,30,.543653168028912,.863420075558801,.566816661922947,.0268658434766205,.5118053865135,-.00185677668348268
115,42739,1164.25,1126.76,1,.63768898488121,.517525365660825,.572450499606674,.720308883738065,.0164204103530247,.715360306466679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,1,30,.572862858284776,.904214982053404,.561699253819826,.0759897310613834,.511637334387901,.00588803127292431
116,42740,1176.7,994.67,1,.633369330453564,.501383581499539,.573891576146082,.778704668125771,.0165378139470073,.495399960938864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.511111111111111,2,1,30,.599708654485882,.830968186992642,.567888026182788,.0654813042707759,.511164490881329,-.00978090938179067
117,42741,1175.85,999.65,1,.561555075593952,.510343918829885,.575381190687398,.75481556945921,.0165440133707115,.502628179344695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.522222222222222,4,1,30,.599153584629917,.833375183721783,.56625473630997,-.0046996607160185,.512916234039851,-.00257231520996547
118,42742,1175.85,896.83,0,.566144708423326,.50336012649888,.576870805228714,.736237297126349,.0161613194121045,.374630470333398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.533333333333333,6,1,30,.600367019943074,.790751946621022,.568809828078131,-.0026651196548049,.511105015266395,-.00774488876751526
119,42743,1175.85,908.14,0,.566144708423326,.510805112663065,.57836041977003,.717754724511774,.0158231456672485,.423967094466344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.544444444444444,8,1,30,.601612323262421,.807181042457293,.567122687216867,-.000977978793540617,.512315760586693,-.00151064792362825
120,42744,1178.5,910.49,1,.580453563714903,.510212149163263,.579938741694143,.714362190837848,.0151284568773548,.49640546249684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.555555555555556,10,1,30,.607882609549004,.831303019011448,.565327441727943,.0151261219869605,.510906582082247,-.000694432918984823
121,42745,1189.5,906.05,1,.625539956803456,.509816840163394,.581885282943076,.75698294006536,.0148437973288257,.518598866612777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.566666666666667,12,1,30,.629475319041765,.838693422582055,.559624315233442,.0659156415700141,.51164749153063,-.00183065136723577
122,42746,1178.55,785.22,1,.507019438444924,.502174199499275,.583465278591394,.671422998716415,.0141550188703391,.374125067342603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.577777777777778,14,1,30,.608383858572566,.790583647425087,.56012319619858,-.0531037577536561,.511946183677684,-.00977198417840883
123,42747,1205.05,780.92,1,.709233261339093,.509816840163394,.585823555994443,.802050953716912,.0137827001130608,.404922916251666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.588888888888889,16,1,30,.659282967587732,.800839331111805,.565446631894148,.143786629444945,.511781469062435,-.00196462889904052
124,42748,1190.35,826.29,1,.486771058315335,.513045196995652,.587311496811555,.695586204668985,.0135197867295458,.520626697316734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6,18,1,30,.631230206154772,.839368690206473,.563948175633186,-.0771771173178512,.511676761291034,.0013684357046175
125,42749,1190.35,817.91,0,.566144708423326,.509553300830149,.588799437628667,.677554442775188,.013222407119945,.539854696557293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.611111111111111,20,1,30,.632625629444137,.845771613953578,.568563776650889,-.00241906822756293,.512110262631251,-.00255696180110186
126,42750,1190.35,819.55,0,.566144708423326,.510146264329951,.590287378445779,.659613586414884,.0129445573010806,.577606679365805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.622222222222222,22,1,30,.634051324276157,.858343024228813,.563482601464436,.00266210695889043,.511871303628035,-.00172503929808332
127,42751,1203,830.5,1,.634449244060476,.510739227829754,.592198771486434,.711902517131531,.0130900028478803,.581059914146314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.633333333333333,24,1,30,.6588635382048,.859492951410723,.561252126242475,.0731971178180004,.511592132587671,-.000852904757916956
128,42752,1216.05,903.84,1,.636609071274298,.51488997232837,.594547006544261,.760930675471488,.0134848386829649,.674009652855431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.644444444444444,26,1,30,.682589914932006,.890445214400858,.571233215519945,.0653758557543531,.511125541806174,.00376443052219643
129,42753,1214.75,906.6,1,.559125269978402,.510212149163263,.596681004904011,.727507153549407,.0137428053760632,.646565574039403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.655555555555556,28,1,30,.678859882131953,.881306336155121,.551135734777955,.00798953520044746,.511398274040349,-.00118612487708594
130,42754,1196.05,895.798875,1,.465172786177106,.509421531163526,.597745493497581,.604604797799235,.0139929950848528,.595914675222788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.666666666666667,30,1,30,.645333397667145,.864439586849189,.577817259413012,-.112644473235906,.51276628047547,-.00334474931194414
131,42755,1200.55,893.6210875,1,.590442764578834,.509948609830017,.598543859942758,.621677137009953,.0142309215385518,.564161356273752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.677777777777778,32,1,30,.658418486624314,.853865731639159,.560821926754744,.0296208378240902,.511854660422482,-.00190605059246464
132,42756,1200.55,895.64,0,.566144708423326,.510212149163263,.599370679699398,.611935917217781,.0144401601189082,.544172992104148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.688888888888889,34,1,30,.662574660433521,.847209606370681,.570280598795983,-.00413589037265692,.510831649234627,-.000619500071364847
133,42757,1200.55,918.603625,0,.566144708423326,.51152984582949,.600197499456039,.602221536034516,.0144875828996253,.580045230472249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7,36,1,30,.666739771499494,.859155061747259,.55757942489472,.00856528352860652,.511670393462253,-.000140547632762584
134,42758,1212.85,922.0736125,1,.63255939524838,.510278033996574,.601436055366796,.659719083095751,.0145372862572011,.580613879105975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.711111111111111,38,1,30,.693286454670885,.85934442174229,.562025436187211,.0705339590611692,.511846462528816,-.00156842853224201
135,42759,1216.8,919.97,1,.587473002159828,.509948609830017,.60271812810685,.667689847866867,.0146149272133051,.568131683174478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.722222222222222,40,1,30,.703340719339667,.855187850497101,.562548306798746,.0249246953610811,.511696611562547,-.00174800173253022
136,42760,1195,893.045625,1,.448434125269979,.508367373830544,.60290223776926,.538220896050924,.0146130787491272,.520514439583248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.733333333333333,42,1,30,.667627558384958,.839331308381222,.577520955945796,-.129086830675817,.511317877366208,-.002950503535664
137,42761,1189.7,915.95625,1,.537526997840173,.51152984582949,.603275478266691,.502974067504098,.0146783373200232,.553975734917797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.744444444444444,44,1,30,.663290364478865,.850473919727626,.562697046775688,-.0251700489355148,.511819019152579,-.000289173323089072
138,42762,1184.85,915.05,1,.539956803455723,.51008037949664,.602599293688385,.482429453492818,.0146669225909762,.553632501083915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.755555555555556,46,1,30,.663849008013108,.850359622860944,.570636260224055,-.0306794567683326,.512007617423529,-.0019272379268894
139,42763,1184.85,920.31225,0,.566144708423326,.510409803663197,.602415184025976,.484545031996527,.0146612648539638,.563573665709729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.766666666666667,48,1,30,.671953495654844,.85367003068134,.564268948421882,.00187576000144431,.511906088863142,-.00149628519994569
140,42764,1184.85,915.933,0,.566144708423326,.509816840163394,.602231074363566,.486661904018492,.0146482974583712,.557256156433738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.777777777777778,50,1,30,.680058414038158,.851566300092435,.561318062057616,.00482664636570972,.511493464977171,-.00167662481377687
141,42765,1192.8,912.19,1,.609071274298057,.509882724996706,.602313086849548,.532187262633122,.0147097918066489,.543866486910658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.788888888888889,52,1,30,.70261835845683,.847107540141249,.563624785799254,.0454464884988027,.511606326435597,-.00172360143889103
142,42766,1212.8,964.706075,1,.674136069114471,.513506390828831,.602641136793479,.645230236352009,.0148663829054457,.618603425676355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8,54,1,30,.747661668705219,.871994940750226,.578056876890583,.0960791922238883,.511765943380044,.00174044744878682
143,42767,1203.65,979.703875,1,.516738660907128,.511002767162999,.602226053190955,.596623282902116,.0150740599858807,.621222909148642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.811111111111111,56,1,30,.738875553206405,.872867228746498,.568994514585866,-.0522558536787378,.511570659497515,-.00056789233451583
144,42768,1221.95,983.42,1,.664956803455724,.510278033996574,.602467069476291,.700746215270856,.0152767707015621,.605152157824329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.822222222222222,58,1,30,.780948489685195,.867515668555502,.576417632593728,.0885391708619958,.512022674604845,-.00174464060827058
145,42769,1215.2,1013.027,1,.529697624190065,.51199103966267,.603108105846318,.65375420397237,.01558864989593,.621020664281172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.833333333333333,60,1,30,.772700149922799,.87279988120563,.567321461459558,-.037623837269493,.511683837834384,.000307201828285625
146,42770,1215.2,1030.999413,0,.566144708423326,.511200421662933,.60359850703801,.647990924571921,.0159702819639235,.609923382767144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.844444444444444,62,1,30,.77818097788245,.869104486461459,.572003630434487,-.00585892201116042,.511508485807911,-.000308064144977828
147,42771,1215.2,1034.07,0,.566144708423326,.510278033996574,.604088908229701,.642237002466558,.0161930883685128,.591789226159441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.855555555555556,64,1,30,.783664921821364,.863065812311094,.562353163358148,.00379154506517787,.511864048034646,-.00158601403807176
148,42772,1226.75,1024.01375,1,.628509719222462,.509421531163526,.604965939712454,.699184751020437,.0163354177412602,.561368370665229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.866666666666667,66,1,30,.810028522089805,.852935667431521,.559623125737825,.0688865934846373,.511780556605878,-.00235902544235223
